ra,dec,deVRad_r,z,diametro_kpc
186.527863536211,12.8609824458852,0.7157283,0.004153254,0.12109831283328222
188.05100550227,12.0615422345281,29.66844,0.003284429,3.973823212507762
187.061962311257,11.7898315846438,1.445766,0.002209407,0.1304331592750802
188.782353624027,13.5644116596535,1.705478,0.002685612,0.1869198435556122
186.523519513661,12.5596261548504,29.67631,0.008284859,9.96662689623044
186.444686052377,12.6618687472754,29.67274,0.008624043,10.369209814984256
186.435990886789,13.0221016553996,16.35189,0.002415086,1.6121579906711105
188.417979396134,12.7371000146862,3.076525,0.003924067,0.49194621370353536
187.0986557701,13.1957472809999,29.6716,0.005570565,6.722084805033654
186.685103608383,11.3797568757932,29.6703,0.004153254,5.020093897722549
187.845652128668,11.4925648346986,19.12318,0.004182466,3.258207449033823
186.515941164885,13.1121208956887,29.67518,0.0003845049,0.4669406474655347
188.939668304925,12.1813930382936,10.45843,0.00264265,1.1279622220028942
186.942792710136,11.4350985146111,29.6743,0.004153254,5.020770681428506
187.413524235292,12.5482380584645,29.67433,0.003641615,4.404968675059111
187.107870910562,11.2402461494143,22.19946,0.0008727342,0.7923845284940035
188.632531326158,13.5036738023192,29.66991,0.00267705,3.241478856263209
187.496257608719,12.3486754640159,20.25883,0.006533217,5.376561637769727
188.063637045329,11.1560584513561,0.4698325,5.422264e-05,0.0010429479000591503
188.905204623056,12.3820462064513,4.369684,0.0009418362,0.16830651499283905
