ra,dec,deVRad_r,z,diametro_kpc
194.401130923952,28.2334014078232,16.36003,0.02275065,14.830582755847804
194.302935290553,28.1336546391142,14.30266,0.02324305,13.238451495096418
194.625853257776,28.0147532559593,6.632563,0.02383802,6.2917747757911835
194.651452947627,28.1137335916792,6.168972,0.02269549,5.579059942595055
194.490495431832,28.0617799441622,14.68228,0.02713996,15.795387103100186
194.557508660665,28.1825454071342,14.88815,0.02395133,14.188411579905656
194.572521734764,28.0400797355937,5.123668,0.02065441,4.2271956264107535
194.590439499683,28.1487530639571,6.374372,0.02627785,6.6465569787238765
194.592319576435,28.1521335883532,6.897061,0.02227376,6.1246754439576785
194.606368884908,28.1289242167915,11.10497,0.02736316,12.041950426023831
194.632953269733,28.049613370128,2.568222,0.01903112,1.9561021838169645
194.582201584622,28.0948417555342,20.06636,0.02392415,19.10216021682954
194.766250199148,28.1236980668986,8.587951,0.0264517,9.012048195403525
194.791284727657,28.1644982623325,10.57907,0.02867174,12.001748975182325
194.807989078434,28.0762433157455,14.07311,0.0260466,14.54886812652681
194.673441410993,28.1854913407012,12.32157,0.02682729,13.107826069419318
194.683962833394,28.048963151128,8.356043,0.0295911,9.773143514700617
194.700641383394,28.0187270421761,8.067748,0.02361731,7.584338871686984
194.711518885803,28.0840122947982,3.789284,0.02026107,3.0681783721551357
194.722663586506,28.1260675356492,3.46538,0.02337744,3.2255666637232148
194.711750032724,28.006993538058,4.203909,0.02490416,4.161016274358229
194.769894494007,28.0503851802426,7.938399,0.0268922,8.464743511448896
194.789426222564,28.0409320921649,5.6618,0.02404518,5.416238328910901
194.798101914442,28.0092670143606,4.540128,0.022995,4.158687007190855
194.881003678326,28.046599254334,6.934854,0.02307543,6.373830586215172
194.86968125199,28.0405136064394,4.108369,0.01875564,3.0848775915630835
194.834154529007,28.074282015804,3.843837,0.02388773,3.6537255067983256
194.881667183867,28.1005372899575,6.37473,0.02477923,6.27896315625571
194.860799733229,27.9984691439052,4.021479,0.02224383,3.566450812613344
194.854357366458,27.9967289709423,5.284765,0.01828161,3.8700902344705286
194.932181682094,27.9946833857208,3.425483,0.02225102,3.0388475259268493
194.908273471813,28.0010090155298,1.098939,0.01658908,0.7317285975448367
194.983378854076,28.034714810226,6.498521,0.02718822,7.0032259668761725
194.857572540543,28.1869812852246,2.046471,0.02576436,2.0934268875498145
194.906189530477,28.1661318210296,3.704172,0.01908395,2.8289600774208816
194.919697520844,28.1446092010012,5.116061,0.02564753,5.2104356257092235
194.933937605087,28.176314146945,2.646996,0.02771238,2.9057710481378614
194.949036309029,28.0978860793512,4.587257,0.02126406,3.893534989292133
194.945554299629,27.9919122015786,6.37444,0.0280615,7.082855500233595
194.959522743348,28.1443742584014,6.374814,0.0226042,5.742648715800041
194.965661050222,28.0985259643157,5.830349,0.0255109,5.907220731170522
194.964420676349,28.0734807464163,10.63796,0.02498956,10.564460954891658
194.979546851179,28.1283564978155,3.687623,0.02523349,3.696826233693204
194.990049149968,28.0650983650021,9.890137,0.01948424,7.708092858846228
195.01850233818,27.9875782970746,6.733684,0.02125258,5.712354077194795
